time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170814T114423,2.76,455265,4804223,2.77,36787,6243335
20170814T114423,2.76,455265,4804223,2.77,31530,6238078
20170814T114423,2.76,455265,4804223,2.77,25376,6231924
20170814T114423,2.76,455265,4804223,2.78,328894,6206548
20170814T114423,2.76,464965,4813923,2.78,328894,6206548
20170814T114423,2.77,10000,4823923,2.78,328894,6206548
20170814T114423,2.77,10000,4823923,2.78,328594,6206248
20170814T114423,2.77,5333,4819256,2.78,328594,6206248
20170814T114423,2.76,464965,4813923,2.78,328594,6206248
20170814T114423,2.76,464965,4813923,2.77,6373,6212621
20170814T114423,2.76,464965,4813923,2.78,328594,6206248
20170814T114423,2.77,9117,4823040,2.78,328594,6206248
20170814T114423,2.77,7758,4821681,2.78,328594,6206248
20170814T114423,2.76,464965,4813923,2.78,328594,6206248
20170814T114423,2.76,464965,4813923,2.77,1643,6207891
20170814T114423,2.76,464965,4813923,2.78,328594,6206248
20170814T114423,2.77,7758,4821681,2.78,328594,6206248
20170814T114423,2.76,464965,4813923,2.78,328594,6206248
20170814T114423,2.76,464965,4813923,2.77,6666,6212914
20170814T114423,2.76,464965,4813923,2.77,2779,6209027
20170814T114423,2.76,464965,4813923,2.78,328594,6206248
20170814T114423,2.76,460165,4799123,2.78,328594,6206248
20170814T114424,2.76,460165,4799123,2.78,338302,6215956
20170814T114424,2.76,460165,4799123,2.78,328594,6206248
20170814T114426,2.76,460165,4799123,2.78,340902,6218556
20170814T114429,2.76,460165,4799123,2.78,343449,6221103
20170814T114429,2.77,4521,4803644,2.78,343449,6221103
20170814T114429,2.77,4521,4803644,2.78,343434,6221088
20170814T114429,2.77,4521,4803644,2.78,343134,6220788
20170814T114429,2.77,4521,4803644,2.78,338634,6216288
20170814T114429,2.77,4521,4803644,2.78,326326,6203980
20170814T114446,2.77,4521,4803644,2.78,316326,6193980
20170814T114454,2.77,4521,4803644,2.78,316311,6203965
20170814T114502,2.77,14521,4813644,2.78,316311,6203965
20170814T114534,2.77,14521,4838644,2.78,334257,6221911
20170814T114534,2.77,14521,4838644,2.78,335857,6223511
20170814T114606,2.77,14521,4779204,2.78,335842,6223496
20170814T114606,2.77,14521,4779204,2.78,334242,6221896
20170814T114646,2.77,14521,4760618,2.78,333243,6220897
20170814T114646,2.77,21413,4767510,2.78,333243,6220897
20170814T114700,2.77,21413,4767510,2.78,343243,6230897
20170814T114700,2.77,14521,4760618,2.78,343243,6230897
20170814T114719,2.77,83961,4830058,2.78,343243,6230897
20170814T114720,2.77,79440,4825537,2.78,343243,6230897
20170814T114720,2.77,69440,4815537,2.78,343243,6230897
20170814T114720,2.77,69026,4815123,2.78,343243,6230897
20170814T114731,2.77,68926,4815023,2.78,343243,6230897
20170814T114738,2.77,58791,4804888,2.78,343243,6230897
20170814T114738,2.77,58791,4804888,2.78,346600,6234254
20170814T114739,2.77,58791,4804888,2.78,320400,6208054
20170814T114739,2.77,56248,4802345,2.78,320400,6208054
20170814T114739,2.77,19748,4765845,2.78,320400,6208054
20170814T114739,2.77,15640,4761737,2.78,320400,6208054
20170814T114743,2.77,15640,4761737,2.78,280400,6168054
20170814T114743,2.77,15640,4761737,2.78,273572,6161226
20170814T114743,2.77,15640,4761737,2.78,270400,6158054
20170814T114743,2.77,15640,4761737,2.78,339100,6226754
20170814T114743,2.77,22532,4768629,2.78,339100,6226754
20170814T114743,2.77,18079,4764176,2.78,339100,6226754
20170814T114743,2.77,11187,4757284,2.78,339100,6226754
20170814T114743,2.77,9780,4755877,2.78,339100,6226754
20170814T114804,2.77,28299,4774396,2.78,339100,6226754
20170814T114817,2.77,28299,4774396,2.78,335100,6222754
20170814T114817,2.77,35191,4781288,2.78,335100,6222754
20170814T114819,2.77,35091,4781188,2.78,335100,6222754
20170814T114832,2.77,35091,4781188,2.78,330100,6217754
20170814T114903,2.77,56391,4802488,2.78,330100,6217754
20170814T114903,2.77,65891,4811988,2.78,330100,6217754
20170814T114903,2.77,56391,4802488,2.78,330100,6217754
20170814T114904,2.77,56291,4802388,2.78,330100,6217754
20170814T114909,2.77,56291,4802388,2.78,320100,6217754
20170814T114920,2.77,56291,4802388,2.78,320085,6217739
20170814T114928,2.77,56191,4802288,2.78,320085,6427234
20170814T114934,2.77,46711,4795608,2.78,320085,6427234
20170814T114934,2.77,38088,4786985,2.78,320085,6427234
20170814T114934,2.77,31196,4780093,2.78,320085,6427234
20170814T114934,2.77,56680,4805577,2.78,320085,6427234
20170814T114934,2.77,54059,4802956,2.78,320085,6427234
20170814T114947,2.77,54059,4802956,2.78,311590,6417494
20170814T114947,2.77,54059,4802956,2.78,293590,6399494
20170814T114947,2.77,54059,4802956,2.78,290085,6395989
20170814T114947,2.77,60951,4809848,2.78,290085,6395989
20170814T114947,2.77,58010,4806907,2.78,290085,6395989
20170814T114947,2.77,43854,4792751,2.78,290085,6395989
20170814T114956,2.77,43854,4788251,2.78,290070,6395974
20170814T114957,2.77,45754,4790151,2.78,290070,6395974
20170814T115025,2.77,45754,4790151,2.78,288553,6185362
20170814T115025,2.77,45754,4790151,2.78,290227,6187036
20170814T115141,2.77,45754,4839845,2.78,289537,6196346
20170814T115144,2.77,95754,4889845,2.78,289537,6196346
20170814T115144,2.77,103554,4897645,2.78,289537,6196346
20170814T115144,2.77,95754,4889845,2.78,289537,6196346
20170814T115213,2.77,95754,4889845,2.78,289337,6206146
20170814T115249,2.77,145448,4889845,2.78,289337,6206146
20170814T115316,2.77,141114,4889511,2.78,289337,6206146
20170814T115316,2.77,126173,4874570,2.78,289337,6206146
20170814T115316,2.77,126173,4874570,2.78,287663,6204472
20170814T115316,2.77,123293,4871690,2.78,287663,6204472
20170814T115316,2.77,119814,4868211,2.78,287663,6204472
20170814T115321,2.77,128093,4876490,2.78,287663,6204472
20170814T115322,2.77,168093,4916490,2.78,287663,6204472
20170814T115343,2.77,185017,4933414,2.78,287663,6204472
20170814T115349,2.77,185017,4933414,2.78,287638,6204447
20170814T115351,2.77,505017,4933414,2.78,287638,6204447
20170814T115351,2.77,515917,4944314,2.78,287638,6204447
20170814T115351,2.77,505017,4933414,2.78,287638,6204447
20170814T115357,2.77,505017,4933414,2.78,197272,6114081
20170814T115357,2.77,505017,4933414,2.78,139238,6056047
20170814T115357,2.77,505017,4933414,2.78,239238,6156047
20170814T115357,2.77,494664,4923061,2.78,239238,6156047
20170814T115357,2.77,493689,4922086,2.78,239238,6156047
20170814T115357,2.77,488377,4916774,2.78,239238,6156047
20170814T115357,2.77,493453,4921850,2.78,239238,6156047
20170814T115357,2.77,491553,4919950,2.78,239238,6156047
20170814T115357,2.77,469409,4897806,2.78,239238,6156047
20170814T115357,2.77,467829,4896226,2.78,239238,6156047
20170814T115357,2.77,466882,4895279,2.78,239238,6156047
20170814T115357,2.77,458603,4887000,2.78,239238,6156047
20170814T115359,2.77,458603,4887000,2.78,255758,6172567
20170814T115400,2.77,458603,4887000,2.78,255733,6172542
20170814T115400,2.77,458603,4887000,2.78,247454,6164263
20170814T115404,2.77,409550,4887000,2.78,247454,6164263
20170814T115405,2.77,458603,4887000,2.78,247454,6164263
20170814T115417,2.77,418603,4847000,2.78,247454,6164263
